cohort,mortality_available,wave,domain,scale,metric_type,rows,death_endpoint_rows_excluded,observed_n,missing_percent,mean,sd,skewness,minimum,p05,p25,median,p75,p95,maximum,zero_percent,observed_floor_percent,observed_ceiling_percent
hrs,True,15,function,source_metric,fixed_reference_item_z_mean,15723,0,14941,4.973605546015392,-0.01565116192190074,0.8678888180694975,3.325521190554895,-0.35582960128647795,-0.35582960128647795,-0.35582960128647795,-0.35582960128647795,-0.35582960128647795,1.9514343261882128,4.7598603620345745,0.0,76.86901813800951,0.5421323873904023
hrs,True,15,function,z_fixed,z_fixed,15723,0,14941,4.973605546015392,-0.0037346215010646087,0.946359219433178,3.3255211905548965,-0.37467038613178133,-0.37467038613178133,-0.37467038613178133,-0.37467038613178133,-0.37467038613178133,2.1412054311050186,5.203556063794645,0.0,76.86901813800951,0.5421323873904023
hrs,True,15,function,z_wave,z_wave,15723,0,14941,4.973605546015392,1.9022628626199054e-17,1.0000000000000024,3.3255211905548947,-0.3919608506090209,-0.3919608506090209,-0.3919608506090209,-0.3919608506090209,-0.3919608506090209,2.2665178386393277,5.50244619417839,0.0,76.86901813800951,0.5421323873904023
hrs,True,5,cognition,source_metric,validated_total_score,19578,0,17516,10.532230054142405,15.253996346197763,4.754714115851845,-0.34890748381623626,0.0,7.0,12.0,16.0,19.0,23.0,27.0,0.15414478191367892,0.15414478191367892,0.3825074217857959
hrs,True,5,cognition,z_fixed,z_fixed,19578,0,17516,10.532230054142405,-1.557709582849272e-16,1.0,-0.34890748381623565,-3.20818370453486,-1.7359605951238128,-0.6843726598302079,0.15689768840467597,0.7878504495808388,1.6291207978157227,2.4703911460506065,0.0,0.15414478191367892,0.3825074217857959
hrs,True,5,cognition,z_wave,z_wave,19578,0,17516,10.532230054142405,-1.6875187147533779e-16,0.9999999999999969,-0.34890748381623565,-3.2081837045348496,-1.7359605951238073,-0.6843726598302058,0.15689768840467547,0.7878504495808364,1.6291207978157176,2.470391146050599,0.0,0.15414478191367892,0.3825074217857959
hrs,True,5,function,source_metric,fixed_reference_item_z_mean,19578,0,17564,10.287056900602717,-0.01222620850681461,0.9170818017595046,3.3814631849064383,-0.35582960128647795,-0.35582960128647795,-0.35582960128647795,-0.35582960128647795,-0.35582960128647795,2.017616530982766,4.7598603620345745,0.0,78.398997950353,0.8824869050330222
hrs,True,5,function,z_fixed,z_fixed,19578,0,17564,10.287056900602717,0.0,1.0,3.3814631849064383,-0.37467038613178133,-0.37467038613178133,-0.37467038613178133,-0.37467038613178133,-0.37467038613178133,2.2133715177807947,5.203556063794645,0.0,78.398997950353,0.8824869050330222
hrs,True,5,function,z_wave,z_wave,19578,0,17564,10.287056900602717,-1.2945438137282627e-17,1.000000000000002,3.3814631849064383,-0.37467038613178205,-0.37467038613178205,-0.37467038613178205,-0.37467038613178205,-0.37467038613178205,2.213371517780799,5.203556063794656,0.0,78.398997950353,0.8824869050330222
hrs,True,6,cognition,source_metric,validated_total_score,18165,0,16129,11.208367740159646,15.375658751317502,4.64098537645773,-0.33959885058861156,0.0,7.0,12.0,16.0,19.0,22.0,27.0,0.10540021080042161,0.10540021080042161,0.27280054560109124
hrs,True,6,cognition,z_fixed,z_fixed,18165,0,16129,11.208367740159646,0.02558774348054426,0.9760808459513995,-0.3395988505886117,-3.20818370453486,-1.7359605951238128,-0.6843726598302079,0.15689768840467597,0.7878504495808388,1.4188032107570019,2.4703911460506065,0.0,0.10540021080042161,0.27280054560109124
hrs,True,6,cognition,z_wave,z_wave,18165,0,16129,11.208367740159646,1.4097196071872532e-16,0.9999999999999989,-0.3395988505886118,-3.3130159877928946,-1.8047156092765548,-0.7273581960505977,0.134527734530168,0.7809421824657423,1.4273566304013166,2.5047140436272737,0.0,0.10540021080042161,0.27280054560109124
hrs,True,6,function,source_metric,fixed_reference_item_z_mean,18165,0,16345,10.01926782273603,0.003786071806887813,0.9412658603474608,3.3125777798951304,-0.35582960128647795,-0.35582960128647795,-0.35582960128647795,-0.35582960128647795,-0.35582960128647795,2.149980940571873,4.7598603620345745,0.0,77.59559498317529,0.9972468644845519
hrs,True,6,function,z_fixed,z_fixed,18165,0,16345,10.01926782273603,0.01746003495324127,1.0263706667622854,3.312577779895129,-0.37467038613178133,-0.37467038613178133,-0.37467038613178133,-0.37467038613178133,-0.37467038613178133,2.3577036911323472,5.203556063794645,0.0,77.59559498317529,0.9972468644845519
hrs,True,6,function,z_wave,z_wave,18165,0,16345,10.01926782273603,5.564360365695492e-17,1.0000000000000016,3.3125777798951295,-0.3820553663346688,-0.3820553663346688,-0.3820553663346688,-0.3820553663346688,-0.3820553663346688,2.2801154904021885,5.052849030848764,0.0,77.59559498317529,0.9972468644845519
hrs,True,7,cognition,source_metric,validated_total_score,20129,0,18327,8.952257936310795,15.201669667703388,4.47729809571828,-0.4316096986870532,0.0,7.0,12.0,16.0,18.0,22.0,27.0,0.1473236208872156,0.1473236208872156,0.19097506411305726
hrs,True,7,cognition,z_fixed,z_fixed,20129,0,18327,8.952257936310795,-0.011005220759734292,0.9416545320340748,-0.4316096986870533,-3.20818370453486,-1.7359605951238128,-0.6843726598302079,0.15689768840467597,0.5775328625221179,1.4188032107570019,2.4703911460506065,0.0,0.1473236208872156,0.19097506411305726
hrs,True,7,cognition,z_wave,z_wave,20129,0,18327,8.952257936310795,-1.2406486355826489e-17,1.0000000000000033,-0.4316096986870532,-3.3952775407652815,-1.8318346226593265,-0.7150896811550728,0.1783062720483302,0.6250042486500317,1.5184002018534346,2.6351451433576885,0.0,0.1473236208872156,0.19097506411305726
hrs,True,7,function,source_metric,fixed_reference_item_z_mean,20129,0,18081,10.174375279447563,-0.03121372182828506,0.8830241634512193,3.5244922899301185,-0.35582960128647795,-0.35582960128647795,-0.35582960128647795,-0.35582960128647795,-0.35582960128647795,1.9514343261882128,4.7598603620345745,0.0,78.83966594767988,0.8517228029423152
hrs,True,7,function,z_fixed,z_fixed,20129,0,18081,10.174375279447563,-0.020704274455169855,0.962863031146248,3.524492289930119,-0.37467038613178133,-0.37467038613178133,-0.37467038613178133,-0.37467038613178133,-0.37467038613178133,2.1412054311050186,5.203556063794645,0.0,78.83966594767988,0.8517228029423152
hrs,True,7,function,z_wave,z_wave,20129,0,18081,10.174375279447563,0.0,0.9999999999999992,3.52449228993012,-0.3676183426164253,-0.3676183426164253,-0.3676183426164253,-0.3676183426164253,-0.3676183426164253,2.245293084922498,5.425756487950886,0.0,78.83966594767988,0.8517228029423152
hrs,True,8,cognition,source_metric,validated_total_score,18469,0,17209,6.822242676918079,15.112324946249055,4.6622306314308455,-0.428271845840655,0.0,7.0,12.0,16.0,18.0,22.0,27.0,0.2208146899877971,0.2208146899877971,0.2208146899877971
hrs,True,8,cognition,z_fixed,z_fixed,18469,0,17209,6.822242676918079,-0.029795986992443076,0.9805490967137924,-0.4282718458406554,-3.20818370453486,-1.7359605951238128,-0.6843726598302079,0.15689768840467597,0.5775328625221179,1.4188032107570019,2.4703911460506065,0.0,0.2208146899877971,0.2208146899877971
hrs,True,8,cognition,z_wave,z_wave,18469,0,17209,6.822242676918079,1.5854983469805246e-16,1.0000000000000027,-0.4282718458406553,-3.2414365871066106,-1.740009361947715,-0.6675613439770754,0.19039707039943637,0.6193762775876922,1.477334691964204,2.549782709934844,0.0,0.2208146899877971,0.2208146899877971
hrs,True,8,function,source_metric,fixed_reference_item_z_mean,18469,0,16726,9.437435703070008,0.007550424811999095,0.9368795700086496,3.3079704353112325,-0.35582960128647795,-0.35582960128647795,-0.35582960128647795,-0.35582960128647795,-0.35582960128647795,2.0837987357773193,4.7598603620345745,0.0,76.82649766830085,1.0104029654430229
hrs,True,8,function,z_fixed,z_fixed,18469,0,16726,9.437435703070008,0.021564742949724245,1.021587788800477,3.307970435311231,-0.37467038613178133,-0.37467038613178133,-0.37467038613178133,-0.37467038613178133,-0.37467038613178133,2.2855376044565707,5.203556063794645,0.0,76.82649766830085,1.0104029654430229
hrs,True,8,function,z_wave,z_wave,18469,0,16726,9.437435703070008,-2.7188051589529124e-17,1.0000000000000027,3.3079704353112316,-0.3878620451667264,-0.3878620451667264,-0.3878620451667264,-0.3878620451667264,-0.3878620451667264,2.2161314830956953,5.072487531325626,0.0,76.82649766830085,1.0104029654430229
hrs,True,9,cognition,source_metric,validated_total_score,17217,0,16077,6.62136260672591,15.043727063506873,4.597701237896026,-0.41559666209663226,0.0,7.0,12.0,15.0,18.0,22.0,27.0,0.21148224171176214,0.21148224171176214,0.12440131865397773
hrs,True,9,cognition,z_fixed,z_fixed,17217,0,16077,6.62136260672591,-0.04422332816811599,0.9669774303711867,-0.41559666209663254,-3.20818370453486,-1.7359605951238128,-0.6843726598302079,-0.053419898654045006,0.5775328625221179,1.4188032107570019,2.4703911460506065,0.0,0.21148224171176214,0.12440131865397773
hrs,True,9,cognition,z_wave,z_wave,17217,0,16077,6.62136260672591,-1.414279252616981e-17,0.9999999999999954,-0.41559666209663226,-3.272010573351441,-1.7495106026479794,-0.6620106235740782,-0.009510636129737543,0.6429893513146031,1.512989334573724,2.6004893136476253,0.0,0.21148224171176214,0.12440131865397773
hrs,True,9,function,source_metric,fixed_reference_item_z_mean,17217,0,15630,9.217633734100017,0.009300472627311759,0.9424127637194718,3.287889791716501,-0.35582960128647795,-0.35582960128647795,-0.35582960128647795,-0.35582960128647795,-0.35582960128647795,2.0837987357773193,4.7598603620345745,0.0,76.85860524632118,0.9596928982725527
hrs,True,9,function,z_fixed,z_fixed,17217,0,15630,9.217633734100017,0.023473021809859804,1.0276212677117436,3.2878897917165006,-0.37467038613178133,-0.37467038613178133,-0.37467038613178133,-0.37467038613178133,-0.37467038613178133,2.2855376044565707,5.203556063794645,0.0,76.85860524632118,0.9596928982725527
hrs,True,9,function,z_wave,z_wave,17217,0,15630,9.217633734100017,0.0,1.000000000000004,3.2878897917165006,-0.3874417749529541,-0.3874417749529541,-0.3874417749529541,-0.3874417749529541,-0.3874417749529541,2.201262910492087,5.040848418327854,0.0,76.85860524632118,0.9596928982725527
hrs,True,death,cognition,source_metric,source_metric,0,13225,0,,,,,,,,,,,,,,
hrs,True,death,cognition,z_fixed,z_fixed,0,13225,0,,,,,,,,,,,,,,
hrs,True,death,cognition,z_wave,z_wave,0,13225,0,,,,,,,,,,,,,,
hrs,True,death,function,source_metric,source_metric,0,13225,0,,,,,,,,,,,,,,
hrs,True,death,function,z_fixed,z_fixed,0,13225,0,,,,,,,,,,,,,,
hrs,True,death,function,z_wave,z_wave,0,13225,0,,,,,,,,,,,,,,
klosa,True,3,cognition,source_metric,validated_total_score,7920,0,7488,5.454545454545454,24.877804487179485,5.62319310255257,-1.6063204650667195,0.0,13.0,23.0,27.0,29.0,30.0,30.0,0.33386752136752135,0.33386752136752135,20.3392094017094
klosa,True,3,cognition,z_fixed,z_fixed,7920,0,7488,5.454545454545454,3.0744637605004334e-16,1.0,-1.6063204650667207,-4.424141948084008,-2.1122882089515516,-0.3339391788496615,0.3774004331910945,0.7330702392114725,0.9109051422216615,0.9109051422216615,0.0,0.33386752136752135,20.3392094017094
klosa,True,3,cognition,z_wave,z_wave,7920,0,7488,5.454545454545454,3.150376445944889e-16,0.9999999999999996,-1.6063204650667209,-4.424141948084007,-2.1122882089515507,-0.3339391788496614,0.3774004331910944,0.7330702392114723,0.9109051422216612,0.9109051422216612,0.0,0.33386752136752135,20.3392094017094
klosa,True,3,function,source_metric,fixed_reference_item_z_mean,7920,0,7920,0.0,-3.140024716111554e-18,0.9537771466118861,4.668087165035929,-0.2497847364639259,-0.2497847364639259,-0.2497847364639259,-0.2497847364639259,-0.2497847364639259,1.239338208517865,5.381582875940287,0.0,86.90656565656566,1.9696969696969695
klosa,True,3,function,z_fixed,z_fixed,7920,0,7920,0.0,-9.061214180779056e-17,0.9999999999999999,4.668087165035931,-0.2618900414538545,-0.2618900414538545,-0.2618900414538545,-0.2618900414538545,-0.2618900414538545,1.2994001931377586,5.6423902533808326,0.0,86.90656565656566,1.9696969696969695
klosa,True,3,function,z_wave,z_wave,7920,0,7920,0.0,-2.556877268833694e-17,0.9999999999999987,4.668087165035931,-0.2618900414538542,-0.2618900414538542,-0.2618900414538542,-0.2618900414538542,-0.2618900414538542,1.299400193137757,5.642390253380826,0.0,86.90656565656566,1.9696969696969695
klosa,True,4,cognition,source_metric,validated_total_score,7486,0,7114,4.969275981832755,25.09080685971324,5.555154466402903,-1.678402385114894,0.0,13.0,23.0,27.0,29.0,30.0,30.0,0.32330615687377,0.32330615687377,21.338206353668824
klosa,True,4,cognition,z_fixed,z_fixed,7486,0,7114,4.969275981832755,0.03787925626048065,0.9879003557393786,-1.6784023851148941,-4.424141948084008,-2.1122882089515516,-0.3339391788496615,0.3774004331910945,0.7330702392114725,0.9109051422216615,0.9109051422216615,0.0,0.32330615687377,21.338206353668824
klosa,True,4,cognition,z_wave,z_wave,7486,0,7114,4.969275981832755,2.816601792020639e-16,0.9999999999999997,-1.6784023851148946,-4.516671320565481,-2.176502369616794,-0.3763724073485732,0.3436795775587152,0.7037055700123593,0.8837185662391814,0.8837185662391814,0.0,0.32330615687377,21.338206353668824
klosa,True,4,function,source_metric,fixed_reference_item_z_mean,7486,0,7485,0.01335826876836762,-0.004546520791668196,0.9398702669260837,4.709139871275382,-0.2497847364639259,-0.2497847364639259,-0.2497847364639259,-0.2497847364639259,-0.2497847364639259,1.239338208517865,5.381582875940287,0.0,87.65531062124249,1.8570474281897127
klosa,True,4,function,z_fixed,z_fixed,7486,0,7485,0.01335826876836762,-0.004766858597754134,0.9854191519106913,4.709139871275382,-0.2618900414538545,-0.2618900414538545,-0.2618900414538545,-0.2618900414538545,-0.2618900414538545,1.2994001931377586,5.6423902533808326,0.0,87.65531062124249,1.8570474281897127
klosa,True,4,function,z_wave,z_wave,7486,0,7485,0.01335826876836762,1.7087200058359122e-17,0.9999999999999998,4.70913987127538,-0.26092773045616985,-0.26092773045616985,-0.26092773045616985,-0.26092773045616985,-0.26092773045616985,1.3234642834034436,5.730715808627178,0.0,87.65531062124249,1.8570474281897127
klosa,True,5,cognition,source_metric,validated_total_score,7949,0,7551,5.006919109321927,25.22738710104622,5.576661114421408,-1.6402658616593202,0.0,14.0,23.0,27.0,29.0,30.0,30.0,0.3840550920407893,0.3840550920407893,24.579525890610515
klosa,True,5,cognition,z_fixed,z_fixed,7949,0,7551,5.006919109321927,0.06216799023103892,0.9917249884038237,-1.6402658616593213,-4.424141948084008,-1.9344533059413624,-0.3339391788496615,0.3774004331910945,0.7330702392114725,0.9109051422216615,0.9109051422216615,0.0,0.3840550920407893,24.579525890610515
klosa,True,5,cognition,z_wave,z_wave,7949,0,7551,5.006919109321927,4.893156172629481e-17,0.999999999999998,-1.640265861659321,-4.523743972142652,-2.0132812216277314,-0.39941231058242477,0.317862760993267,0.6765002967811129,0.8558190646750358,0.8558190646750358,0.0,0.3840550920407893,24.579525890610515
klosa,True,5,function,source_metric,fixed_reference_item_z_mean,7949,0,7949,0.0,-0.014305484651643328,0.9110892316049872,4.800682094472191,-0.2497847364639259,-0.2497847364639259,-0.2497847364639259,-0.2497847364639259,-0.2497847364639259,1.239338208517865,5.381582875940287,0.0,88.23751415272362,1.6731664360296894
klosa,True,5,function,z_fixed,z_fixed,7949,0,7949,0.0,-0.014998770627353535,0.9552433027373957,4.80068209447219,-0.2618900414538545,-0.2618900414538545,-0.2618900414538545,-0.2618900414538545,-0.2618900414538545,1.2994001931377586,5.6423902533808326,0.0,88.23751415272362,1.6731664360296894
klosa,True,5,function,z_wave,z_wave,7949,0,7949,0.0,-7.151015078727892e-18,0.9999999999999994,4.800682094472192,-0.25845904401422787,-0.25845904401422787,-0.25845904401422787,-0.25845904401422787,-0.25845904401422787,1.3759834379351317,5.922458715801588,0.0,88.23751415272362,1.6731664360296894
klosa,True,6,cognition,source_metric,validated_total_score,7490,0,7132,4.779706275033377,25.26948962422883,5.51930919016568,-1.6249716807351575,0.0,14.0,23.0,27.0,30.0,30.0,30.0,0.2944475602916433,0.2944475602916433,25.364554122265844
klosa,True,6,cognition,z_fixed,z_fixed,7490,0,7132,4.779706275033377,0.06965528835770239,0.9815258145163586,-1.6249716807351566,-4.424141948084008,-1.9344533059413624,-0.3339391788496615,0.3774004331910945,0.9109051422216615,0.9109051422216615,0.9109051422216615,0.0,0.2944475602916433,25.364554122265844
klosa,True,6,cognition,z_wave,z_wave,7490,0,7132,4.779706275033377,-1.5940386668762764e-16,0.9999999999999997,-1.6249716807351569,-4.578379060418297,-2.0418297355598107,-0.4111908838650697,0.31353749466592645,0.8570837785641735,0.8570837785641735,0.8570837785641735,0.0,0.2944475602916433,25.364554122265844
klosa,True,6,function,source_metric,fixed_reference_item_z_mean,7490,0,7489,0.01335113484646195,-0.0028908236411447695,0.9175550173120713,4.565334208199857,-0.2497847364639259,-0.2497847364639259,-0.2497847364639259,-0.2497847364639259,-0.2497847364639259,1.4875253660148302,5.381582875940287,0.0,87.38149285618908,1.455468019762318
klosa,True,6,function,z_fixed,z_fixed,7490,0,7489,0.01335113484646195,-0.003030921480362532,0.9620224394886301,4.5653342081998565,-0.2618900414538545,-0.2618900414538545,-0.2618900414538545,-0.2618900414538545,-0.2618900414538545,1.5596152322363608,5.6423902533808326,0.0,87.38149285618908,1.455468019762318
klosa,True,6,function,z_wave,z_wave,7490,0,7489,0.01335113484646195,2.4668328387985852e-17,0.9999999999999996,4.565334208199858,-0.2690780478167333,-0.2690780478167333,-0.2690780478167333,-0.2690780478167333,-0.2690780478167333,1.6243344121446466,5.868284296842449,0.0,87.38149285618908,1.455468019762318
klosa,True,7,cognition,source_metric,validated_total_score,6940,0,6554,5.561959654178674,24.976960634726883,5.835994450893761,-1.5937707653609514,0.0,13.0,22.0,27.0,29.0,30.0,30.0,0.366188587122368,0.366188587122368,24.91608178211779
klosa,True,7,cognition,z_fixed,z_fixed,6940,0,6554,5.561959654178674,0.017633423881955674,1.0378435071426932,-1.5937707653609519,-4.424141948084008,-2.1122882089515516,-0.5117740818598505,0.3774004331910945,0.7330702392114725,0.9109051422216615,0.9109051422216615,0.0,0.366188587122368,24.91608178211779
klosa,True,7,cognition,z_wave,z_wave,6940,0,6554,5.561959654178674,2.9488499256446025e-16,0.999999999999998,-1.5937707653609523,-4.279812265911546,-2.0522570292870363,-0.5101034039316069,0.34664861015474274,0.6893494157892827,0.8606998186065525,0.8606998186065525,0.0,0.366188587122368,24.91608178211779
klosa,True,7,function,source_metric,fixed_reference_item_z_mean,6940,0,6940,0.0,0.0003105510420020218,0.9602390503181286,4.573398937522467,-0.2497847364639259,-0.2497847364639259,-0.2497847364639259,-0.2497847364639259,-0.2497847364639259,1.4410790563686942,5.381582875940287,0.0,88.18443804034582,1.9164265129682996
klosa,True,7,function,z_fixed,z_fixed,6940,0,6940,0.0,0.0003256012613691994,1.0067750666171833,4.573398937522469,-0.2618900414538545,-0.2618900414538545,-0.2618900414538545,-0.2618900414538545,-0.2618900414538545,1.5109179974461084,5.6423902533808326,0.0,88.18443804034582,1.9164265129682996
klosa,True,7,function,z_wave,z_wave,6940,0,6940,0.0,4.607265577695174e-17,1.000000000000001,4.573398937522467,-0.2604510693697275,-0.2604510693697275,-0.2604510693697275,-0.2604510693697275,-0.2604510693697275,1.5004269039562232,5.60409652483459,0.0,88.18443804034582,1.9164265129682996
klosa,True,death,cognition,source_metric,source_metric,0,1676,0,,,,,,,,,,,,,,
klosa,True,death,cognition,z_fixed,z_fixed,0,1676,0,,,,,,,,,,,,,,
klosa,True,death,cognition,z_wave,z_wave,0,1676,0,,,,,,,,,,,,,,
klosa,True,death,function,source_metric,source_metric,0,1676,0,,,,,,,,,,,,,,
klosa,True,death,function,z_fixed,z_fixed,0,1676,0,,,,,,,,,,,,,,
klosa,True,death,function,z_wave,z_wave,0,1676,0,,,,,,,,,,,,,,
mhas,True,1,cognition,source_metric,fixed_reference_item_z_mean,15186,0,13962,8.060055314105096,2.0458256680673276e-16,0.8474847542821898,-0.1223889212509271,-2.4871163979190327,-1.444563078891346,-0.585611995147122,0.005875873137898738,0.6084263529829643,1.3932673627016665,2.1320206184971564,0.0,0.12892135797163728,0.014324595330181922
mhas,True,1,cognition,z_fixed,z_fixed,15186,0,13962,8.060055314105096,-9.160413439107437e-18,1.0,-0.12238892125092708,-2.934703409532827,-1.704529871000305,-0.6910000353258615,0.006933308367152082,0.7179201158589508,1.6440028633692039,2.51570380201465,0.0,0.12892135797163728,0.014324595330181922
mhas,True,1,cognition,z_wave,z_wave,15186,0,13962,8.060055314105096,-1.7303003162758492e-17,0.9999999999999989,-0.12238892125092703,-2.9347034095328235,-1.704529871000303,-0.6910000353258607,0.006933308367152071,0.7179201158589499,1.6440028633692019,2.515703802014647,0.0,0.12892135797163728,0.014324595330181922
mhas,True,1,function,source_metric,fixed_reference_item_z_mean,15186,0,12962,14.64506782562887,-0.006846637922582543,0.9103914453121471,4.857448569462844,-0.25755867016599854,-0.25755867016599854,-0.25755867016599854,-0.25755867016599854,-0.25755867016599854,1.4602663641532767,6.742223459056496,0.0,87.51735843234069,0.42431723499459956
mhas,True,1,function,z_fixed,z_fixed,15186,0,12962,14.64506782562887,4.38538951248326e-17,1.0,4.857448569462843,-0.27538926638030303,-0.27538926638030303,-0.27538926638030303,-0.27538926638030303,-0.27538926638030303,1.6115188797417008,7.413371612543016,0.0,87.51735843234069,0.42431723499459956
mhas,True,1,function,z_wave,z_wave,15186,0,12962,14.64506782562887,-3.5083116099866077e-17,0.9999999999999984,4.857448569462841,-0.2753892663803027,-0.2753892663803027,-0.2753892663803027,-0.2753892663803027,-0.2753892663803027,1.6115188797416982,7.413371612543004,0.0,87.51735843234069,0.42431723499459956
mhas,True,2,cognition,source_metric,fixed_reference_item_z_mean,13704,0,12495,8.822241681260946,-0.22728262000254756,0.8974476417189182,0.02818168513616557,-2.4871163979190327,-1.6806230603514525,-0.863067090612962,-0.2505247719829942,0.4034127018744417,1.304472768752029,2.1057917041870997,0.0,0.4641856742697079,0.01600640256102441
mhas,True,2,cognition,z_fixed,z_fixed,13704,0,12495,8.822241681260946,-0.26818490698992414,1.0589543200444311,0.028181685136165865,-2.934703409532827,-1.9830717329834704,-1.0183865683152855,-0.29560976845558257,0.47601175105046883,1.5392285963384706,2.4847546738120165,0.0,0.4641856742697079,0.01600640256102441
mhas,True,2,cognition,z_wave,z_wave,13704,0,12495,8.822241681260946,-2.729575935693062e-17,1.000000000000001,0.02818168513616559,-2.518067542735012,-1.6194152982175811,-0.7084362820238419,-0.02589805900646197,0.7027655905017406,1.7067908115739705,2.599677369167763,0.0,0.4641856742697079,0.01600640256102441
mhas,True,2,function,source_metric,fixed_reference_item_z_mean,13704,0,11752,14.244016345592527,-0.0038532991106496432,0.9025840995422751,4.751007479264485,-0.25755867016599854,-0.25755867016599854,-0.25755867016599854,-0.25755867016599854,-0.25755867016599854,1.4602663641532767,6.742223459056496,0.0,87.20217835262083,0.39142273655547993
mhas,True,2,function,z_fixed,z_fixed,13704,0,11752,14.244016345592527,0.003287968958129448,0.9914241881225113,4.751007479264485,-0.27538926638030303,-0.27538926638030303,-0.27538926638030303,-0.27538926638030303,-0.27538926638030303,1.6115188797417008,7.413371612543016,0.0,87.20217835262083,0.39142273655547993
mhas,True,2,function,z_wave,z_wave,13704,0,11752,14.244016345592527,-5.169452340664446e-17,1.0000000000000022,4.751007479264485,-0.28108779135817974,-0.28108779135817974,-0.28108779135817974,-0.28108779135817974,-0.28108779135817974,1.6221420962394801,7.474180812168394,0.0,87.20217835262083,0.39142273655547993
mhas,True,3,cognition,source_metric,fixed_reference_item_z_mean,15711,0,14436,8.11533320603399,-0.00878375693966829,0.8605209848731113,-0.09701753860251486,-2.4871163979190327,-1.4608001338056331,-0.6326276717610573,0.015867670701068134,0.6235925732895087,1.3828024843694835,2.1320206184971564,0.0,0.03463563313937379,0.013854253255749516
mhas,True,3,cognition,z_fixed,z_fixed,15711,0,14436,8.11533320603399,-0.010364501420569206,1.015382259710339,-0.09701753860251508,-2.934703409532827,-1.723688982514989,-0.7464767579174755,0.018723252094968564,0.7358156829826212,1.6316547022025212,2.51570380201465,0.0,0.03463563313937379,0.013854253255749516
mhas,True,3,cognition,z_wave,z_wave,15711,0,14436,8.11533320603399,-1.5750462416405658e-17,1.0,-0.09701753860251491,-2.8800374244735103,-1.6873689339256182,-0.7249607223853793,0.028647096438178563,0.7348761289330142,1.6171438765253923,2.4878003129145054,0.0,0.03463563313937379,0.013854253255749516
mhas,True,3,function,source_metric,fixed_reference_item_z_mean,15711,0,13427,14.537585131436574,0.07744011541428705,0.9523931713374684,3.939786062994208,-0.25755867016599854,-0.25755867016599854,-0.25755867016599854,-0.25755867016599854,-0.25755867016599854,2.0542883742506004,6.742223459056496,0.0,80.88180531764355,0.2904595218589409
mhas,True,3,function,z_fixed,z_fixed,15711,0,13427,14.537585131436574,0.09258298039912943,1.0461358970820733,3.9397860629942087,-0.27538926638030303,-0.27538926638030303,-0.27538926638030303,-0.27538926638030303,-0.27538926638030303,2.2640096441882522,7.413371612543016,0.0,80.88180531764355,0.2904595218589409
mhas,True,3,function,z_wave,z_wave,15711,0,13427,14.537585131436574,3.386812771925703e-17,0.9999999999999991,3.9397860629942087,-0.3517442120147067,-0.3517442120147067,-0.3517442120147067,-0.3517442120147067,-0.3517442120147067,2.0756640412070326,6.997932728016822,0.0,80.88180531764355,0.2904595218589409
mhas,True,4,cognition,source_metric,fixed_reference_item_z_mean,14779,0,13850,6.285946275120102,-0.047485440928151476,0.8983692010633268,-0.11847542825625887,-2.4871163979190327,-1.5757075267764284,-0.711582040899695,-0.009647292037893149,0.6391157384653007,1.3728107074171814,2.1320206184971564,0.0,0.01444043321299639,0.007220216606498195
mhas,True,4,cognition,z_fixed,z_fixed,14779,0,13850,6.285946275120102,-0.05603102673908436,1.0600417252629348,-0.11847542825625877,-2.934703409532827,-1.8592753660932053,-0.8396399313429506,-0.011383440220189568,0.754132431569963,1.6198647827947497,2.51570380201465,0.0,0.01444043321299639,0.007220216606498195
mhas,True,4,cognition,z_wave,z_wave,14779,0,13850,6.285946275120102,3.28337437463151e-17,1.0000000000000004,-0.11847542825625876,-2.715621766756127,-1.7011069436034145,-0.7392245851544179,0.042118706702625616,0.7642750648405781,1.5809715500756747,2.426069434310085,0.0,0.01444043321299639,0.007220216606498195
mhas,True,4,function,source_metric,fixed_reference_item_z_mean,14779,0,12890,12.781649637999864,0.1420122602494099,1.044368010087459,3.4941552382039154,-0.25755867016599854,-0.25755867016599854,-0.25755867016599854,-0.25755867016599854,-0.25755867016599854,2.383419877285611,6.742223459056496,0.0,78.32428238944918,0.20946470131885184
mhas,True,4,function,z_fixed,z_fixed,14779,0,12890,12.781649637999864,0.16351087099786296,1.1471636903720852,3.4941552382039154,-0.27538926638030303,-0.27538926638030303,-0.27538926638030303,-0.27538926638030303,-0.27538926638030303,2.6255371000203547,7.413371612543016,0.0,78.32428238944918,0.20946470131885184
mhas,True,4,function,z_wave,z_wave,14779,0,12890,12.781649637999864,3.5279080751471224e-17,1.0000000000000027,3.494155238203915,-0.38259591116923247,-0.38259591116923247,-0.38259591116923247,-0.38259591116923247,-0.38259591116923247,2.1461856312972514,6.319813643329021,0.0,78.32428238944918,0.20946470131885184
mhas,True,5,cognition,source_metric,fixed_reference_item_z_mean,17114,0,15786,7.759728876942853,0.07921704296766867,0.8740628409342165,-0.20263985375084173,-2.4871163979190327,-1.4290399137155543,-0.5438599156612737,0.12114016975620712,0.7395707596463124,1.4355280216415323,2.1634238937179875,0.0,0.012669453946534905,0.012669453946534905
