term,estimate,std_error,p_value,outcome,n,clusters,converged,cohort,analysis,adjustment_set,exposure,state_definition,standardization,persistent,covariates_used,estimand,death_handling,mortality_available,paired_intervals
cmm4_start,-0.08748089565995046,0.030596720119881723,0.004247654740776016,any_cognitive,26395,12585,True,charls,transition_gee,mental_health,cmm4_start,reference_locked_0.20,fixed,False,"depression,psychiatric",survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,True,
cmm4_start,0.2840588966269005,0.025087654802308783,1.013533169676104e-29,any_functional,26395,12585,True,charls,transition_gee,mental_health,cmm4_start,reference_locked_0.20,fixed,False,"depression,psychiatric",survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,True,
cmm4_start,-0.16386257067223142,0.033971398320915135,1.4102888575963235e-06,cognitive_only,26395,12585,True,charls,transition_gee,mental_health,cmm4_start,reference_locked_0.20,fixed,False,"depression,psychiatric",survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,True,
cmm4_start,0.2889095197303161,0.02638146538995599,6.555069925996911e-28,functional_only,26395,12585,True,charls,transition_gee,mental_health,cmm4_start,reference_locked_0.20,fixed,False,"depression,psychiatric",survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,True,
cmm4_start,0.17705966209440216,0.05867365472123116,0.002546984147376102,joint,26395,12585,True,charls,transition_gee,mental_health,cmm4_start,reference_locked_0.20,fixed,False,"depression,psychiatric",survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,True,
cmm4_start,0.011158738457304558,0.025794643110684516,0.6653060697977928,any_cognitive,37709,10946,True,elsa,transition_gee,mental_health,cmm4_start,reference_locked_0.20,fixed,False,"depression,psychiatric",survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,False,
cmm4_start,0.32044043734361866,0.02565820193261842,8.592808088581911e-36,any_functional,37709,10946,True,elsa,transition_gee,mental_health,cmm4_start,reference_locked_0.20,fixed,False,"depression,psychiatric",survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,False,
cmm4_start,-0.02501238395070386,0.02813004806971391,0.37391193121254485,cognitive_only,37709,10946,True,elsa,transition_gee,mental_health,cmm4_start,reference_locked_0.20,fixed,False,"depression,psychiatric",survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,False,
cmm4_start,0.33692011562087304,0.0272810911674782,4.874162806009304e-35,functional_only,37709,10946,True,elsa,transition_gee,mental_health,cmm4_start,reference_locked_0.20,fixed,False,"depression,psychiatric",survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,False,
cmm4_start,0.15026380328710728,0.05283287996454299,0.0044532280576208465,joint,37709,10946,True,elsa,transition_gee,mental_health,cmm4_start,reference_locked_0.20,fixed,False,"depression,psychiatric",survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,False,
cmm4_start,0.06631235278916059,0.014362221248156441,3.890691688051898e-06,any_cognitive,97727,24126,True,hrs,transition_gee,mental_health,cmm4_start,reference_locked_0.20,fixed,False,"depression,psychiatric",survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,True,
cmm4_start,0.2924414407234402,0.01435416972319085,2.8871226288548518e-92,any_functional,97727,24126,True,hrs,transition_gee,mental_health,cmm4_start,reference_locked_0.20,fixed,False,"depression,psychiatric",survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,True,
cmm4_start,0.007797748542252322,0.015342325917437498,0.6112775092329807,cognitive_only,97727,24126,True,hrs,transition_gee,mental_health,cmm4_start,reference_locked_0.20,fixed,False,"depression,psychiatric",survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,True,
cmm4_start,0.2784687787391564,0.015303456132442167,5.504914690921177e-74,functional_only,97727,24126,True,hrs,transition_gee,mental_health,cmm4_start,reference_locked_0.20,fixed,False,"depression,psychiatric",survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,True,
cmm4_start,0.28318433265705806,0.030691002777157615,2.784488263590205e-20,joint,97727,24126,True,hrs,transition_gee,mental_health,cmm4_start,reference_locked_0.20,fixed,False,"depression,psychiatric",survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,True,
cmm4_start,0.03046168382338129,0.032359030351347864,0.34651744404866647,any_cognitive,19829,7021,True,klosa,transition_gee,mental_health,cmm4_start,reference_locked_0.20,fixed,False,"depression,psychiatric",survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,True,
cmm4_start,0.22489029294278712,0.04544478471646735,7.473033339504803e-07,any_functional,19829,7021,True,klosa,transition_gee,mental_health,cmm4_start,reference_locked_0.20,fixed,False,"depression,psychiatric",survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,True,
cmm4_start,0.017237352298089842,0.03437095933140167,0.6160128051167342,cognitive_only,19829,7021,True,klosa,transition_gee,mental_health,cmm4_start,reference_locked_0.20,fixed,False,"depression,psychiatric",survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,True,
cmm4_start,0.27815077181132825,0.05386446181891334,2.4185508070406555e-07,functional_only,19829,7021,True,klosa,transition_gee,mental_health,cmm4_start,reference_locked_0.20,fixed,False,"depression,psychiatric",survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,True,
cmm4_start,0.10769716025493467,0.07824150985051315,0.16867589546551787,joint,19829,7021,True,klosa,transition_gee,mental_health,cmm4_start,reference_locked_0.20,fixed,False,"depression,psychiatric",survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,True,
cmm4_start,-0.043246777541015316,0.03833926133119448,0.2593189193874681,any_cognitive,13729,9085,True,mhas,transition_gee,mental_health,cmm4_start,reference_locked_0.20,fixed,False,depression,survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,True,
cmm4_start,0.35288097878255736,0.033694651272427746,1.1505341103672162e-25,any_functional,13729,9085,True,mhas,transition_gee,mental_health,cmm4_start,reference_locked_0.20,fixed,False,depression,survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,True,
cmm4_start,-0.12442723043634685,0.042689537830513796,0.003560296801246618,cognitive_only,13729,9085,True,mhas,transition_gee,mental_health,cmm4_start,reference_locked_0.20,fixed,False,depression,survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,True,
cmm4_start,0.37482093886895274,0.036850533858021034,2.660998186406298e-24,functional_only,13729,9085,True,mhas,transition_gee,mental_health,cmm4_start,reference_locked_0.20,fixed,False,depression,survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,True,
cmm4_start,0.2584927733166791,0.06865316689913532,0.0001664170914515784,joint,13729,9085,True,mhas,transition_gee,mental_health,cmm4_start,reference_locked_0.20,fixed,False,depression,survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,True,
cmm4_start,0.05294847645048636,0.017853489957816743,0.0030197394760956,any_cognitive,72627,44065,True,share,transition_gee,mental_health,cmm4_start,reference_locked_0.20,fixed,False,"depression,psychiatric",survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,True,
cmm4_start,0.28767776748823093,0.01632527763426445,1.6813385324865e-69,any_functional,72627,44065,True,share,transition_gee,mental_health,cmm4_start,reference_locked_0.20,fixed,False,"depression,psychiatric",survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,True,
cmm4_start,0.001410455569193906,0.01983975789253663,0.9433242342310613,cognitive_only,72627,44065,True,share,transition_gee,mental_health,cmm4_start,reference_locked_0.20,fixed,False,"depression,psychiatric",survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,True,
cmm4_start,0.2898442708167647,0.017737322386860255,5.048046256268793e-60,functional_only,72627,44065,True,share,transition_gee,mental_health,cmm4_start,reference_locked_0.20,fixed,False,"depression,psychiatric",survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,True,
cmm4_start,0.22207130359820487,0.03481802848384176,1.793510104564283e-10,joint,72627,44065,True,share,transition_gee,mental_health,cmm4_start,reference_locked_0.20,fixed,False,"depression,psychiatric",survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,True,
cmm4_start,-0.0874808956599505,0.03059672011988189,0.004247654740776209,any_domain,52790,12585,True,charls,binary_domain_interaction,mental_health,cmm4_start,reference_locked_0.20,fixed,False,"depression,psychiatric",survivor_conditional_paired_domain_contrast,observed_living_endpoint_survivor_conditional_model,True,
"C(domain, Treatment(reference='cognitive'))[T.functional]:cmm4_start",0.37153979228685086,0.037823221711600234,8.958181311250101e-23,any_domain,52790,12585,True,charls,binary_domain_interaction,mental_health,cmm4_start,reference_locked_0.20,fixed,False,"depression,psychiatric",survivor_conditional_paired_domain_contrast,observed_living_endpoint_survivor_conditional_model,True,
cmm4_start,0.011158738457304519,0.025794643110683795,0.6653060697977851,any_domain,75418,10946,True,elsa,binary_domain_interaction,mental_health,cmm4_start,reference_locked_0.20,fixed,False,"depression,psychiatric",survivor_conditional_paired_domain_contrast,observed_living_endpoint_survivor_conditional_model,False,
"C(domain, Treatment(reference='cognitive'))[T.functional]:cmm4_start",0.3092816988863143,0.0356128211497061,3.8020964108473125e-18,any_domain,75418,10946,True,elsa,binary_domain_interaction,mental_health,cmm4_start,reference_locked_0.20,fixed,False,"depression,psychiatric",survivor_conditional_paired_domain_contrast,observed_living_endpoint_survivor_conditional_model,False,
cmm4_start,0.06631235278916135,0.014362171473099724,3.890391804779901e-06,any_domain,195454,24126,True,hrs,binary_domain_interaction,mental_health,cmm4_start,reference_locked_0.20,fixed,False,"depression,psychiatric",survivor_conditional_paired_domain_contrast,observed_living_endpoint_survivor_conditional_model,True,
"C(domain, Treatment(reference='cognitive'))[T.functional]:cmm4_start",0.22612908793427897,0.01936704621558694,1.691216186206867e-31,any_domain,195454,24126,True,hrs,binary_domain_interaction,mental_health,cmm4_start,reference_locked_0.20,fixed,False,"depression,psychiatric",survivor_conditional_paired_domain_contrast,observed_living_endpoint_survivor_conditional_model,True,
cmm4_start,0.030461683823378334,0.03235894216389653,0.3465161297891348,any_domain,39658,7021,True,klosa,binary_domain_interaction,mental_health,cmm4_start,reference_locked_0.20,fixed,False,"depression,psychiatric",survivor_conditional_paired_domain_contrast,observed_living_endpoint_survivor_conditional_model,True,
"C(domain, Treatment(reference='cognitive'))[T.functional]:cmm4_start",0.19442860911940837,0.05316110490905947,0.00025483925282362345,any_domain,39658,7021,True,klosa,binary_domain_interaction,mental_health,cmm4_start,reference_locked_0.20,fixed,False,"depression,psychiatric",survivor_conditional_paired_domain_contrast,observed_living_endpoint_survivor_conditional_model,True,
cmm4_start,-0.043246777541015476,0.03833894868621118,0.2593150346359093,any_domain,27458,9085,True,mhas,binary_domain_interaction,mental_health,cmm4_start,reference_locked_0.20,fixed,False,depression,survivor_conditional_paired_domain_contrast,observed_living_endpoint_survivor_conditional_model,True,
"C(domain, Treatment(reference='cognitive'))[T.functional]:cmm4_start",0.3961277563235728,0.04906687056226556,6.846675723432965e-16,any_domain,27458,9085,True,mhas,binary_domain_interaction,mental_health,cmm4_start,reference_locked_0.20,fixed,False,depression,survivor_conditional_paired_domain_contrast,observed_living_endpoint_survivor_conditional_model,True,
cmm4_start,0.05294847645048776,0.01785360412678282,0.0030199256786096512,any_domain,145254,44065,True,share,binary_domain_interaction,mental_health,cmm4_start,reference_locked_0.20,fixed,False,"depression,psychiatric",survivor_conditional_paired_domain_contrast,observed_living_endpoint_survivor_conditional_model,True,
"C(domain, Treatment(reference='cognitive'))[T.functional]:cmm4_start",0.2347292910377475,0.023241518068201506,5.5486099595118034e-24,any_domain,145254,44065,True,share,binary_domain_interaction,mental_health,cmm4_start,reference_locked_0.20,fixed,False,"depression,psychiatric",survivor_conditional_paired_domain_contrast,observed_living_endpoint_survivor_conditional_model,True,
diabetes_stroke_change_raw,0.04849861000726804,0.01822497188392994,0.007788407853714131,cognitive_worsening_fixed_raw,36255,15547,True,charls,diabetes_stroke_continuous_gee,mental_health,diabetes_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",observed_interval_change,not_applicable_to_observed_interval_change,,
diabetes_stroke_change_raw,0.333381089926884,0.022367246732123112,3.06370426175341e-50,functional_worsening_fixed_raw,55609,20668,True,charls,diabetes_stroke_continuous_gee,mental_health,diabetes_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",observed_interval_change,not_applicable_to_observed_interval_change,,
diabetes_stroke_change_raw,0.1334754665520841,0.02444685257771229,4.766118520303619e-08,cognitive_worsening_fixed_raw,58137,13124,True,elsa,diabetes_stroke_continuous_gee,mental_health,diabetes_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",observed_interval_change,not_applicable_to_observed_interval_change,,
diabetes_stroke_change_raw,0.31891584119361394,0.033726471601116616,3.2010077959333596e-21,functional_worsening_fixed_raw,59742,13356,True,elsa,diabetes_stroke_continuous_gee,mental_health,diabetes_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",observed_interval_change,not_applicable_to_observed_interval_change,,
diabetes_stroke_change_raw,0.0794517388750962,0.009229072195200194,7.37942979841528e-18,cognitive_worsening_fixed_raw,154575,30667,True,hrs,diabetes_stroke_continuous_gee,mental_health,diabetes_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",observed_interval_change,not_applicable_to_observed_interval_change,,
diabetes_stroke_change_raw,0.2618518464614599,0.013879750417175962,2.1817037336994515e-79,functional_worsening_fixed_raw,141450,29907,True,hrs,diabetes_stroke_continuous_gee,mental_health,diabetes_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",observed_interval_change,not_applicable_to_observed_interval_change,,
diabetes_stroke_change_raw,0.16927769202099452,0.030807050224823374,3.912173141638273e-08,cognitive_worsening_fixed_raw,25996,8144,True,klosa,diabetes_stroke_continuous_gee,mental_health,diabetes_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",observed_interval_change,not_applicable_to_observed_interval_change,,
diabetes_stroke_change_raw,0.3841378421205421,0.05017505348121429,1.918841685613144e-14,functional_worsening_fixed_raw,28163,8448,True,klosa,diabetes_stroke_continuous_gee,mental_health,diabetes_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",observed_interval_change,not_applicable_to_observed_interval_change,,
diabetes_stroke_change_raw,0.07243982367340036,0.019636288860809953,0.00022506720432753356,cognitive_worsening_fixed_raw,22635,13110,True,mhas,diabetes_stroke_continuous_gee,mental_health,diabetes_stroke_change_raw,continuous,fixed,False,depression,observed_interval_change,not_applicable_to_observed_interval_change,,
diabetes_stroke_change_raw,0.16505905984699162,0.03682247801741297,7.3752025580042965e-06,functional_worsening_fixed_raw,20088,11976,True,mhas,diabetes_stroke_continuous_gee,mental_health,diabetes_stroke_change_raw,continuous,fixed,False,depression,observed_interval_change,not_applicable_to_observed_interval_change,,
diabetes_stroke_change_raw,0.12307288054842408,0.012194000627139767,5.938600983246193e-24,cognitive_worsening_fixed_raw,96805,54833,True,share,diabetes_stroke_continuous_gee,mental_health,diabetes_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",observed_interval_change,not_applicable_to_observed_interval_change,,
diabetes_stroke_change_raw,0.3303095737978465,0.019199619613523445,2.479699794697647e-66,functional_worsening_fixed_raw,107329,60145,True,share,diabetes_stroke_continuous_gee,mental_health,diabetes_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",observed_interval_change,not_applicable_to_observed_interval_change,,
diabetes_stroke_change_raw[cognitive],0.03722286984104219,0.018326566578875766,0.04224606642622913,stacked_worsening,35240,15197,True,charls,diabetes_stroke_continuous_domain_interaction,mental_health,diabetes_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",paired_observed_interval_domain_contrast,not_applicable_to_observed_interval_change,,35240.0
diabetes_stroke_change_raw[functional],0.16762772707739246,0.021409382520156506,4.892744743298823e-15,stacked_worsening,35240,15197,True,charls,diabetes_stroke_continuous_domain_interaction,mental_health,diabetes_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",paired_observed_interval_domain_contrast,not_applicable_to_observed_interval_change,,35240.0
diabetes_stroke_change_raw[functional-minus-cognitive],0.13040485723635026,0.02561487824914814,3.562158154617301e-07,stacked_worsening,35240,15197,True,charls,diabetes_stroke_continuous_domain_interaction,mental_health,diabetes_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",paired_observed_interval_domain_contrast,not_applicable_to_observed_interval_change,,35240.0
diabetes_stroke_change_raw[cognitive],0.12247777107278161,0.024326619812833322,4.785424827214307e-07,stacked_worsening,58129,13123,True,elsa,diabetes_stroke_continuous_domain_interaction,mental_health,diabetes_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",paired_observed_interval_domain_contrast,not_applicable_to_observed_interval_change,,58129.0
diabetes_stroke_change_raw[functional],0.19296922413523182,0.02684013306148077,6.499199014375213e-13,stacked_worsening,58129,13123,True,elsa,diabetes_stroke_continuous_domain_interaction,mental_health,diabetes_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",paired_observed_interval_domain_contrast,not_applicable_to_observed_interval_change,,58129.0
diabetes_stroke_change_raw[functional-minus-cognitive],0.07049145306245022,0.032293001495775894,0.029045318975480485,stacked_worsening,58129,13123,True,elsa,diabetes_stroke_continuous_domain_interaction,mental_health,diabetes_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",paired_observed_interval_domain_contrast,not_applicable_to_observed_interval_change,,58129.0
diabetes_stroke_change_raw[cognitive],0.07147515893130468,0.009820530957955256,3.384642876993244e-13,stacked_worsening,138775,29302,True,hrs,diabetes_stroke_continuous_domain_interaction,mental_health,diabetes_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",paired_observed_interval_domain_contrast,not_applicable_to_observed_interval_change,,138775.0
diabetes_stroke_change_raw[functional],0.1398750589386311,0.010915192039051192,1.356384059503668e-37,stacked_worsening,138775,29302,True,hrs,diabetes_stroke_continuous_domain_interaction,mental_health,diabetes_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",paired_observed_interval_domain_contrast,not_applicable_to_observed_interval_change,,138775.0
diabetes_stroke_change_raw[functional-minus-cognitive],0.06839990000732642,0.013505519531607139,4.092832928785971e-07,stacked_worsening,138775,29302,True,hrs,diabetes_stroke_continuous_domain_interaction,mental_health,diabetes_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",paired_observed_interval_domain_contrast,not_applicable_to_observed_interval_change,,138775.0
diabetes_stroke_change_raw[cognitive],0.16534374348001687,0.030733328542086477,7.450689837423101e-08,stacked_worsening,25994,8144,True,klosa,diabetes_stroke_continuous_domain_interaction,mental_health,diabetes_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",paired_observed_interval_domain_contrast,not_applicable_to_observed_interval_change,,25994.0
diabetes_stroke_change_raw[functional],0.28689039733257593,0.044473757225271235,1.1127637080530266e-10,stacked_worsening,25994,8144,True,klosa,diabetes_stroke_continuous_domain_interaction,mental_health,diabetes_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",paired_observed_interval_domain_contrast,not_applicable_to_observed_interval_change,,25994.0
diabetes_stroke_change_raw[functional-minus-cognitive],0.12154665385255903,0.03804357708820585,0.001398636371824915,stacked_worsening,25994,8144,True,klosa,diabetes_stroke_continuous_domain_interaction,mental_health,diabetes_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",paired_observed_interval_domain_contrast,not_applicable_to_observed_interval_change,,25994.0
diabetes_stroke_change_raw[cognitive],0.05976443759870592,0.02086345340546866,0.004176001893244381,stacked_worsening,20088,11976,True,mhas,diabetes_stroke_continuous_domain_interaction,mental_health,diabetes_stroke_change_raw,continuous,fixed,False,depression,paired_observed_interval_domain_contrast,not_applicable_to_observed_interval_change,,20088.0
diabetes_stroke_change_raw[functional],0.1612325047446729,0.036680122961023416,1.104483892619031e-05,stacked_worsening,20088,11976,True,mhas,diabetes_stroke_continuous_domain_interaction,mental_health,diabetes_stroke_change_raw,continuous,fixed,False,depression,paired_observed_interval_domain_contrast,not_applicable_to_observed_interval_change,,20088.0
diabetes_stroke_change_raw[functional-minus-cognitive],0.10146806714596698,0.03942778496271605,0.010067075812522776,stacked_worsening,20088,11976,True,mhas,diabetes_stroke_continuous_domain_interaction,mental_health,diabetes_stroke_change_raw,continuous,fixed,False,depression,paired_observed_interval_domain_contrast,not_applicable_to_observed_interval_change,,20088.0
diabetes_stroke_change_raw[cognitive],0.11815594701618096,0.012171716372067154,2.8034684719765946e-22,stacked_worsening,96783,54824,True,share,diabetes_stroke_continuous_domain_interaction,mental_health,diabetes_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",paired_observed_interval_domain_contrast,not_applicable_to_observed_interval_change,,96783.0
diabetes_stroke_change_raw[functional],0.19973989828216893,0.015072816246725577,4.413078656434999e-40,stacked_worsening,96783,54824,True,share,diabetes_stroke_continuous_domain_interaction,mental_health,diabetes_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",paired_observed_interval_domain_contrast,not_applicable_to_observed_interval_change,,96783.0
diabetes_stroke_change_raw[functional-minus-cognitive],0.08158395126598796,0.017772343867976305,4.421846540451247e-06,stacked_worsening,96783,54824,True,share,diabetes_stroke_continuous_domain_interaction,mental_health,diabetes_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",paired_observed_interval_domain_contrast,not_applicable_to_observed_interval_change,,96783.0
diabetes_stroke_start,-0.06059454006591993,0.06867902488502686,0.37762218174226125,any_cognitive,25347,12246,True,charls,diabetes_stroke_transition_gee,mental_health,diabetes_stroke_start,matched_0.20,fixed,False,"depression,psychiatric",survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,True,
diabetes_stroke_start,0.36820000306342016,0.05374600950274285,7.346831021542189e-12,any_functional,25347,12246,True,charls,diabetes_stroke_transition_gee,mental_health,diabetes_stroke_start,matched_0.20,fixed,False,"depression,psychiatric",survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,True,
diabetes_stroke_start,0.12042189754688318,0.04826677315077381,0.012598435466964061,any_cognitive,40905,11113,True,elsa,diabetes_stroke_transition_gee,mental_health,diabetes_stroke_start,matched_0.20,fixed,False,"depression,psychiatric",survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,False,
diabetes_stroke_start,0.45311902527819925,0.05534717589267398,2.681521092580321e-16,any_functional,40905,11113,True,elsa,diabetes_stroke_transition_gee,mental_health,diabetes_stroke_start,matched_0.20,fixed,False,"depression,psychiatric",survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,False,
diabetes_stroke_start,0.16298897274034543,0.026897847372480486,1.3649905294747566e-09,any_cognitive,98829,24278,True,hrs,diabetes_stroke_transition_gee,mental_health,diabetes_stroke_start,matched_0.20,fixed,False,"depression,psychiatric",survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,True,
diabetes_stroke_start,0.41587473477969855,0.026466163582181217,1.2233689326793625e-55,any_functional,98829,24278,True,hrs,diabetes_stroke_transition_gee,mental_health,diabetes_stroke_start,matched_0.20,fixed,False,"depression,psychiatric",survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,True,
diabetes_stroke_start,0.08949176010071827,0.06012732377951229,0.13665310169415854,any_cognitive,19829,7021,True,klosa,diabetes_stroke_transition_gee,mental_health,diabetes_stroke_start,matched_0.20,fixed,False,"depression,psychiatric",survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,True,
diabetes_stroke_start,0.4040623239071094,0.0768241783841067,1.4439081557682452e-07,any_functional,19829,7021,True,klosa,diabetes_stroke_transition_gee,mental_health,diabetes_stroke_start,matched_0.20,fixed,False,"depression,psychiatric",survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,True,
diabetes_stroke_start,0.08359777296754249,0.0632972106222271,0.18659537019808947,any_cognitive,14128,9303,True,mhas,diabetes_stroke_transition_gee,mental_health,diabetes_stroke_start,matched_0.20,fixed,False,depression,survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,True,
diabetes_stroke_start,0.5098611926530983,0.05414642772833542,4.670843676118147e-21,any_functional,14128,9303,True,mhas,diabetes_stroke_transition_gee,mental_health,diabetes_stroke_start,matched_0.20,fixed,False,depression,survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,True,
diabetes_stroke_start,0.08645568381757619,0.03444905484030564,0.012084478452676574,any_cognitive,71675,43519,True,share,diabetes_stroke_transition_gee,mental_health,diabetes_stroke_start,matched_0.20,fixed,False,"depression,psychiatric",survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,True,
diabetes_stroke_start,0.4588601227339039,0.031468622482956045,3.682644646790779e-48,any_functional,71675,43519,True,share,diabetes_stroke_transition_gee,mental_health,diabetes_stroke_start,matched_0.20,fixed,False,"depression,psychiatric",survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,True,
diabetes_stroke_start,-0.0605945400659209,0.06867902488502675,0.3776221817422528,any_domain,50694,12246,True,charls,diabetes_stroke_binary_domain_interaction,mental_health,diabetes_stroke_start,matched_0.20,fixed,False,"depression,psychiatric",survivor_conditional_paired_domain_contrast,observed_living_endpoint_survivor_conditional_model,True,
"C(domain, Treatment(reference='cognitive'))[T.functional]:diabetes_stroke_start",0.4287945431293409,0.0846880621514855,4.122272041753264e-07,any_domain,50694,12246,True,charls,diabetes_stroke_binary_domain_interaction,mental_health,diabetes_stroke_start,matched_0.20,fixed,False,"depression,psychiatric",survivor_conditional_paired_domain_contrast,observed_living_endpoint_survivor_conditional_model,True,
diabetes_stroke_start,0.12042189754688318,0.04826677315077361,0.012598435466963709,any_domain,81810,11113,True,elsa,diabetes_stroke_binary_domain_interaction,mental_health,diabetes_stroke_start,matched_0.20,fixed,False,"depression,psychiatric",survivor_conditional_paired_domain_contrast,observed_living_endpoint_survivor_conditional_model,False,
"C(domain, Treatment(reference='cognitive'))[T.functional]:diabetes_stroke_start",0.3326971277313157,0.0716970402150929,3.478719952498022e-06,any_domain,81810,11113,True,elsa,diabetes_stroke_binary_domain_interaction,mental_health,diabetes_stroke_start,matched_0.20,fixed,False,"depression,psychiatric",survivor_conditional_paired_domain_contrast,observed_living_endpoint_survivor_conditional_model,False,
diabetes_stroke_start,0.1629889727403454,0.026897847372480733,1.364990529475234e-09,any_domain,197658,24278,True,hrs,diabetes_stroke_binary_domain_interaction,mental_health,diabetes_stroke_start,matched_0.20,fixed,False,"depression,psychiatric",survivor_conditional_paired_domain_contrast,observed_living_endpoint_survivor_conditional_model,True,
"C(domain, Treatment(reference='cognitive'))[T.functional]:diabetes_stroke_start",0.25288576203935303,0.03585655148689834,1.7546972584613672e-12,any_domain,197658,24278,True,hrs,diabetes_stroke_binary_domain_interaction,mental_health,diabetes_stroke_start,matched_0.20,fixed,False,"depression,psychiatric",survivor_conditional_paired_domain_contrast,observed_living_endpoint_survivor_conditional_model,True,
diabetes_stroke_start,0.08949176010071852,0.060127284742305345,0.13665284699759667,any_domain,39658,7021,True,klosa,diabetes_stroke_binary_domain_interaction,mental_health,diabetes_stroke_start,matched_0.20,fixed,False,"depression,psychiatric",survivor_conditional_paired_domain_contrast,observed_living_endpoint_survivor_conditional_model,True,
"C(domain, Treatment(reference='cognitive'))[T.functional]:diabetes_stroke_start",0.3145705638063973,0.0918465701975621,0.0006148964795178325,any_domain,39658,7021,True,klosa,diabetes_stroke_binary_domain_interaction,mental_health,diabetes_stroke_start,matched_0.20,fixed,False,"depression,psychiatric",survivor_conditional_paired_domain_contrast,observed_living_endpoint_survivor_conditional_model,True,
diabetes_stroke_start,0.08359777296754288,0.06329750826216604,0.18659744170998194,any_domain,28256,9303,True,mhas,diabetes_stroke_binary_domain_interaction,mental_health,diabetes_stroke_start,matched_0.20,fixed,False,depression,survivor_conditional_paired_domain_contrast,observed_living_endpoint_survivor_conditional_model,True,
